"variable","mean","median","sd","mad","q5","q95","rhat","ess_bulk","ess_tail"
"log_likelihood[111]",-2.1660726577998863,-2.131805,1.010305901959174,0.8486328270000001,-3.90272,-0.5487818500000001,1.0107351558576132,462.2064668703359,199.91337622313833
"log_likelihood[112]",-3.3592194758850003,-3.250895,0.5519180770587958,0.38407494300000006,-4.3924414999999994,-2.72217,1.003339041395055,1151.8811908230607,18506.863545434662
"log_likelihood[113]",-3.7917850953750003,-3.7427,0.28017485222663296,0.21623721000000037,-4.29909,-3.44138,1.0034446333635687,1629.696484704258,19146.058089262744
"log_likelihood[114]",-3.767877485855599,-3.58895,0.7986812863047558,0.586575864,-5.3403615,-2.846189500000001,1.0068140564494836,995.4724524636038,679.8062046600664
"log_likelihood[115]",-2.306831736990667,-2.34675,0.8969839095035608,0.7488316080000003,-3.730201,-0.7797445500000034,1.0137023153486133,332.8416378959524,117.76474890268459
"log_likelihood[116]",-3.4900952474999998,-3.3923,0.4818993970295556,0.3343114740000003,-4.38296,-2.93753,1.0019885099778616,2455.0579553511457,6449.251844085701
"log_likelihood[117]",-2.1761802953910006,-2.14085,0.9803744737393673,0.83811378,-3.8370505,-0.7067199500000001,1.0083063534688532,823.170629323615,958.0592376461277
"log_likelihood[118]",-2.368033863425044,-2.37328,0.8211600004839748,0.6506093580000004,-3.7017610000000003,-1.02759,1.0049591144941794,1417.5217600898186,592.376605173851
"log_likelihood[119]",-2.147249819242868,-2.152025,0.9309169745756722,0.796934565,-3.68001,-0.5932787000000018,1.0088967117271455,804.1485155751836,309.71121020960123
"log_likelihood[120]",-3.5285496274424997,-3.36496,0.6893597143431084,0.47969523,-4.856441,-2.74039,1.0018846854518835,2701.633123709459,5950.841647261888
"log_likelihood[121]",-4.8744973509000005,-4.71887,0.9020157324216332,0.8234656919999996,-6.5771005,-3.72311,1.0026726293277246,1960.7838809137381,1630.5745028872477
"log_likelihood[122]",-3.40529766439375,-3.3562,0.47136898113286557,0.36132444599999947,-4.22196,-2.77533,1.0048759626318398,1196.854781794194,8494.419966186457
"log_likelihood[123]",-2.41332319717187,-2.38217,1.0333051213628066,0.842917404,-4.207722,-0.811162,1.0087623030835167,478.2522295201435,189.15924725053884
"log_likelihood[124]",-3.5060053575750003,-3.39771,0.5021064537984555,0.3457942109999998,-4.4679805,-2.93556,1.0038677797674578,980.622574473449,1088.3785321577257
"log_likelihood[125]",-2.1177609298731332,-2.11664,0.9307702889955939,0.7906186890000001,-3.67464,-0.6821287500000004,1.0096533181476373,541.2917015324751,1205.7131145699416
"log_likelihood[126]",-2.4666163538328196,-2.41964,0.9351920101169093,0.7255251359999997,-4.1371015,-1.03859,1.0043825960745176,1094.7268029948325,1185.8853755157993
"log_likelihood[127]",-2.112056106234302,-2.1324,0.9236211519254259,0.8048738879999997,-3.573212,-0.5532764000000022,1.0101237971966792,474.02611207553895,190.71526135648048
"log_likelihood[128]",-3.28778787394375,-3.22252,0.4533154169565555,0.32090877,-4.10421,-2.7113790000000018,1.0015353300579397,4193.618659073718,4627.133065558289
"log_likelihood[129]",-4.006528077375,-3.8963650000000003,0.4645885149654732,0.3494710589999998,-4.9049705,-3.49308,1.0007948307776402,3415.1751304944432,55604.21737485614
"log_likelihood[130]",-3.3823158967655824,-3.34093,0.4448272431224432,0.332562006,-4.14454,-2.77936,1.0053463615406009,1869.9513031763224,6339.928888131733
"log_likelihood[131]",-2.312579456600738,-2.3507249999999997,0.8832655040812751,0.7411443270000005,-3.7102819999999994,-0.837736,1.0076781768421592,588.438282460775,252.19817572399768
"log_likelihood[132]",-3.5249331211874986,-3.40854,0.526253392034794,0.35959721699999997,-4.5442205,-2.93397,1.008554460159153,572.87220473215,844.0873686227474
"log_likelihood[133]",-2.1217217228517704,-2.12199,0.8952759961946467,0.7552067879999999,-3.6091409999999997,-0.7153840000000015,1.0054260105784991,2462.504717579303,688.7141424839679
"log_likelihood[134]",-2.6766092592962933,-2.5178149999999997,1.1793388969460923,0.9222587429999997,-4.86836,-1.00844,1.003965437690232,1746.6656239717774,725.5118812086796
"log_likelihood[135]",-2.1294948213029152,-2.15418,0.9428300823710839,0.8187065459999995,-3.6379805000000003,-0.5435961500000012,1.0104241527132025,513.8526190361943,276.2824785989704
"log_likelihood[136]",-3.33589727729125,-3.2472,0.5185122916652952,0.37217707799999944,-4.29904,-2.71355,1.00557856480355,908.5058988014043,3176.6257792400156
"log_likelihood[137]",-4.0193994651875,-3.895765,0.4861037890683842,0.3507609209999997,-4.9679305000000005,-3.48051,1.0041599149158318,4636.543625833459,10697.251231977929
"log_likelihood[138]",-3.4102695051067253,-3.36237,0.47941192391815896,0.3545341380000004,-4.247080500000001,-2.7811,1.002540396318494,3354.9729990466485,13889.021433607284
"log_likelihood[139]",-2.3563210382288253,-2.36744,0.9132640312012084,0.7574751659999999,-3.8811005,-0.8869349000000002,1.0072587397245762,772.5600447427386,934.5466317209512
"log_likelihood[140]",-3.42718087295,-3.348805,0.41775912694292483,0.29928504900000025,-4.2096504999999995,-2.92772,1.005117162251838,849.5549333658953,1014.9023750917422
"log_likelihood[141]",-2.104869727815304,-2.110925,0.9033516342158203,0.785666805,-3.59492,-0.6872617500000031,1.0059859693134834,1220.2220946758962,1484.861583973767
"log_likelihood[142]",-2.4148378914764876,-2.40082,0.8770552189381252,0.6876298799999999,-3.912412,-1.04799,1.0059531653864997,1381.9749996527698,646.8168301120905
"log_likelihood[143]",-2.356178913881645,-2.2426,1.2403112294158087,1.0222156349999998,-4.641190999999999,-0.5247794500000008,1.01966169048306,274.0841354130446,200.03996748574855
"log_likelihood[144]",-3.27582382058625,-3.21416,0.4559510917073732,0.32606821800000024,-4.070391,-2.705179000000001,1.0013233696391102,2394.5751340270185,2513.4995925406283
"log_likelihood[145]",-4.0428868112875,-3.90689,0.5045153599183654,0.379797642,-5.0360105,-3.48217,1.0046429870913098,990.8604515305015,854.4069281297764
"log_likelihood[146]",-3.415348938484225,-3.36657,0.4773960128296743,0.37039795799999997,-4.2300605,-2.77868,1.008792201806399,408.6580402305491,11985.856723235394
